,080060-001-ANA01,080180-005-ANA001,080180-005-ANA002,081252-001-ANA02,171501-001-ANA001,171501-001-ANA002,171637-001-ANA01,171674-006-ANA004,171707-001-ANA010,171714-001-ANA01,171812-001-ANA001,171910-001-ANA001,251116-004-ANA01,251116-005-ANA01,251462-001-ANA02,430496-001-ANA003,430496-001-ANA006,430496-001-ANA007,430496-001-ANA018,430496-002-ANA009,430496-003-ANA01,431270-001-ANA01,431482-004-ANA01,431652-001-ANA001,CALC000001,CALC000007,CALC000008,CALC000085,CALC000088,CALC000719,CALC000736,CALC001096,CALC001097,CALC001100,CALC001101,CALC001103,CALC001110,CALC001130,CALC001139,CALC001144,CALC001145,CALC001175,CALC001176,CALC001201,CALC001204,CALC001206,CALC001209,CALC001210,CALC001211,CALC001212,CALC001213,CALC001218,CALC001219,CALC001222,CALC001228,CALC001230,CALC001237,CALC001241,CALC001244,CALC001249,CALC001266,CALC001270,CALC001274,CALC001304,CALC001363,CALC001367,CALC001389,CALC001440,CALC001442,CALC001446,CALC001510,CALC001514,CALC001532,CALC001538,CALC001543,CALC001550,CALC001553,CALC001554,CALC001590,CALC001598,CALC001623,CALC001624,CALC001626,CALC001627,CALC001630,CALC001632,CALC001635,CALC001643,CALC001658,CALC001660,080180-005-ANA005,080478-006-ANA001,080478-006-ANA003,080538-005-ANA001,080543-002-ANA001,080826-002-ANA001,080885-001-ANA001,080996-007-ANA010,081141-002-ANA001,081167-001-ANA002,081167-001-ANA006,081167-001-ANA001,081363-002-ANA001,081379-001-ANA01,081445-001-ANA002,081445-001-ANA003,081653-001-ANA01,081751-008-ANA01,081918-009-ANA001,082021-001-ANA002,082172-002-ANA010,082362-001-ANA001,082401-002-ANA001,082457-001-ANA001,082634-001-ANA013,082687-002-ANA01,082747-007-ANA001,082858-003-ANA01,082994-002-ANA01,170059-001-ANA001,170221-002-ANA001,170558-002-ANA019,170561-001-ANA01,170600-001-ANA008,170600-001-ANA024,170656-005-ANA001,170792-002-ANA001,171024-001-ANA01,171143-002-ANA001,171328-001-ANA001,171352-003-ANA001,CALC001682,CALC001369,CALC001665,171903-002-ANA01,172001-001-ANA01,080581-003-ANA01,CALC001670,CALC001261,080522-004-ANA01,CALC001223,CALC001126,CALC001669,CALC001661,CALC000737,430862-001-ANA001,CALC001368,CALC001441,CALC001573,171557-002-ANA007,080996-007-ANA006,171674-006-ANA007,CALC001770,CALC001256,081580-002-ANA007,CALC001622,082994-001-ANA01,170084-005-ANA001,CALC001512,CALC000181,CALC001641,CALC001757,081831-003-ANA01,CALC001179,170792-003-ANA001,CALC001185,CALC001186,CALC001214,081081-001-ANA002,CALC001836,CALC001664,CALC000166,081252-004-ANA001,080522-006-ANA001,081580-004-ANA002,170792-004-ANA006,CALC001229
2025-04-05 00:00:00,0.0,0.5918,,,44.4372,18.9682,12.1558,39.999,6658.526,136.2178,1.572,8.1372,30.1954,37.914,23.8184,28.0004,0.006,4.4482,39.561,30.9036,27.1318,11.3442,,11.5912,0.0,0.016,,,0.2472,0.727,11.8968,0.647,2.2218,0.954,0.5798,4.0466,14.125,13.8246,0.8244,17.7296,,0.9994,0.4744,6.0158,0.119,0.0344,5.1204,1.034,1.1438,0.3376,0.7086,5.0672,4.825,0.0,11.4542,19.0354,1.317,1.807,22.9746,2.2708,0.017,,,16.4178,16.994,0.3462,0.2472,0.051,0.0572,17.962,0.38,0.9802,1.8438,0.2462,2.8922,0.8636,0.144,0.7074,0.051,0.2946,0.7582,0.5724,48.9694,0.259,523.5268,2.483,0.8376,63.938,0.01,0.3442,160.1246,8.9866,0.035,56.3494,55.4366,42.761,16.6942,124.6324,33.2132,121.4806,4.8304,11.3514,24.2984,21.5456,69.8858,2.1172,27.864,27.9134,24.211,21.4608,42.0812,4.2728,30.005,21.5272,36.0734,18.318,,25.1214,17.224,29.878,14.9498,7.9926,33.6958,,9.4536,50.0548,78.6136,40.7904,16.1696,21.1152,102.7086,0.062,100.3646,0.147,28.4182,11.695,16.867,0.281,18.573,,1.969,5.4284,0.1412,0.6296,0.7142,17.0474,0.975,0.1774,18.801,-6.25,2310.866,3534.322,113.886,0.833,,0.213,14.5668,22.408,0.5,0.4988,41.5646,15.3376,65.2668,0.5342,42.6962,92.3528,8.2056,0.9486,22.8122,2.0144,1.0634,15.8244,-4.2116,61.4436,5.359,1.2306,608.6152
2025-04-04 18:00:00,0.4148,-0.016,,,45.5632,17.6108,12.272,40.0912,6661.15,136.5054,1.4244,8.028,30.219,37.4522,24.1426,27.3558,0.0052,4.4622,39.5448,30.6826,27.2258,11.474,,11.6354,0.0,0.0142,,,0.251,0.7268,11.8982,0.636,2.2904,0.984,0.5854,3.9984,14.3196,13.7902,0.9078,17.6856,,1.1398,0.44,5.7864,0.1164,0.0324,5.1732,1.0412,1.155,0.3762,0.7248,5.1244,5.6358,0.0,11.307,17.469,1.3296,1.9462,18.1948,2.3158,0.017,,,16.4102,17.8296,0.348,0.251,0.051,0.0584,17.996,0.3796,1.0024,1.848,0.251,2.8912,0.879,0.1446,0.7064,0.0492,0.298,0.7726,0.5928,48.9646,0.245,181.8248,2.0758,0.8364,63.7638,0.01,0.5906,157.0254,9.4864,0.035,47.3892,55.4932,42.9718,17.6534,124.3848,34.5248,121.4482,2.7858,12.3832,24.6544,21.5268,69.8624,2.1198,27.8424,28.1422,24.3696,21.5464,43.1794,4.2362,30.29,23.6464,37.0648,18.3654,,25.208,16.869,30.337,14.8156,7.5902,37.9794,,9.4164,49.7678,78.852,41.4148,16.2632,20.9358,102.6704,0.062,101.832,0.1984,28.5362,13.8,18.721,0.3394,19.5614,,1.8718,5.4338,0.1414,0.6352,0.7148,17.5844,1.0166,0.1868,19.5248,-6.25,2290.698,3525.884,113.9612,0.8292,,0.2188,14.744,22.588,0.5066,0.4978,41.5376,15.401,65.4208,0.5336,42.6888,92.1846,8.1266,0.9754,23.2206,2.1286,1.0758,2.93,-4.219,60.5196,5.2954,16.5376,601.6864
2025-04-04 12:00:00,0.5698,0.038,,,45.0996,18.2654,12.3732,41.6322,6664.324,136.6158,1.296,8.232,30.4402,37.2216,24.2756,26.9824,0.005,4.4672,39.7372,30.8574,27.2868,11.5918,,11.9342,0.0,0.0128,,,0.2484,0.727,11.9798,0.652,2.3558,1.0068,0.598,4.1546,14.4664,13.572,0.8842,17.4736,,1.0792,0.4568,5.68,0.126,0.0362,5.268,1.053,1.1952,0.392,0.7274,5.1434,5.7178,0.0,11.261,12.2382,1.3436,1.8118,18.2564,2.2294,0.016,,,16.4504,18.0646,0.3602,0.249,0.052,0.0592,17.8702,0.3878,1.0246,1.8864,0.2552,2.8942,0.8854,0.144,0.7188,0.048,0.3006,0.7784,0.5728,48.98,0.249,310.5812,2.1722,0.4214,62.6232,0.01,0.5982,145.1154,9.0044,0.035,47.5124,55.2838,43.3518,18.047,124.2556,33.4618,121.2874,-4.401,12.104,24.7132,21.745,69.9572,2.1182,28.2158,28.3554,24.5446,21.6898,42.8508,4.0386,29.7334,23.8622,37.37,18.473,,25.5282,16.9832,30.7726,15.2584,7.4032,38.0982,,9.3004,50.6826,78.9318,40.8064,16.4786,21.206,102.7684,0.062,103.7812,0.2584,28.9014,15.649,18.6406,0.3366,19.2658,,1.7642,5.81,0.1424,0.6554,0.7148,17.476,1.0108,0.174,18.5218,-6.25,2311.456,3660.972,114.2024,0.8426,,0.2192,14.7534,22.9546,0.5206,0.5096,41.874,15.4334,65.48,0.535,42.707,92.345,8.2018,0.9852,23.3628,2.0172,1.1092,2.9284,-4.221,59.4422,5.543,11.0832,604.1704
2025-04-04 06:00:00,0.8298,17.7038,,,45.0942,17.881,12.3586,41.6328,6791.836,136.894,1.5604,8.5194,30.7088,37.6358,24.6706,27.8968,0.005,5.774,39.9258,30.835,27.4304,11.5484,,12.2886,0.0,0.016,,,0.2468,0.7264,6.8524,0.6828,2.322,1.0344,0.627,4.4984,14.6436,14.1354,0.8064,17.9002,,1.0788,0.4468,5.7382,0.1278,0.0406,5.3404,1.1366,1.26,0.381,0.7196,5.2154,5.6232,0.0,11.7754,11.6604,1.373,1.7996,18.4984,2.3062,0.016,,,10.5344,18.1456,0.3748,0.2468,0.053,0.061,18.2606,0.39,1.037,1.9328,0.2536,2.8974,0.9048,0.144,0.7474,0.0508,0.3008,0.7922,0.5832,48.9952,0.23,416.7408,2.3372,0.4284,64.781,0.01,0.2694,143.801,8.9556,0.0364,48.0186,55.9246,43.641,17.7738,125.2934,34.9038,121.6128,3.3554,11.1306,24.5374,22.2282,57.4252,2.0874,28.3168,28.4778,24.913,22.6588,44.7132,3.9912,30.2288,23.6134,37.475,18.7036,,25.7458,16.462,30.5464,15.3518,7.5056,31.9764,,9.2222,52.6352,79.221,41.1224,16.983,21.7142,102.8674,0.0622,105.3768,0.292,28.9916,16.417,15.8956,0.253,20.942,,1.7988,5.8286,0.144,0.6696,0.7156,17.195,0.9802,0.1598,17.3792,-6.25,2254.09,3679.24,114.5858,0.841,,0.2288,15.0506,22.7906,0.5142,0.5168,42.0702,15.4204,65.4684,0.5464,42.8656,91.769,7.82,0.9918,23.4562,2.159,1.1198,3.5712,-4.2144,59.7872,5.511,19.116,1079.36
2025-04-04 00:00:00,0.4866,-0.02,,,44.543,15.0128,12.4598,41.1608,6769.044,137.2102,1.782,8.3934,30.8352,38.0812,24.9298,27.0346,0.0052,5.8746,39.698,30.7744,27.6736,11.883,,12.9204,0.0,0.0178,,,0.2548,0.7262,6.974,0.6718,2.3912,1.1138,0.6012,4.2748,15.1502,14.2732,0.8428,18.3024,,1.012,0.3754,6.1978,0.1232,0.0388,5.468,1.1448,1.3368,0.3756,0.746,5.2604,5.1954,0.0,12.3112,10.8906,1.368,1.9574,18.3662,2.4048,0.018,,,10.6048,19.2598,0.4008,0.2548,0.051,0.0642,18.9286,0.3962,1.059,1.9546,0.2658,2.88,0.9174,0.144,0.7664,0.0482,0.305,0.8086,0.6216,48.9088,0.2822,187.8552,2.1692,1.038,65.531,0.01,0.2686,141.976,9.526,0.036,47.7316,56.8978,44.1512,17.643,126.1366,35.8894,121.9192,5.8712,11.586,25.1156,22.5318,57.563,2.1014,28.6092,28.6954,24.844,22.7518,44.4642,4.4644,30.8516,22.5006,38.9326,19.0324,,25.959,17.801,31.0062,15.1418,8.2066,31.9622,,9.4954,51.3746,79.4004,42.2598,16.5358,21.5288,102.8598,0.0672,102.8072,0.3494,29.2806,17.6042,17.8536,0.3108,20.7178,,1.8744,5.636,0.1462,0.6834,0.7354,17.4224,0.9978,0.1876,19.5854,-6.25,2240.906,3561.872,115.0346,0.794,,0.2394,15.3916,23.7048,0.5492,0.536,42.5974,15.714,66.1322,0.5368,42.7324,92.9956,8.5072,1.0172,23.818,2.2562,1.1424,2.934,-4.1966,60.5422,4.6494,11.6364,1103.296
2025-04-03 18:00:00,0.5252,17.038,,,46.06,20.5526,12.5512,41.4868,6762.168,137.6526,1.649,8.2236,30.8826,37.9202,25.053,26.9624,0.005,5.4386,39.7216,30.7852,27.768,11.946,,13.838,0.0,0.0166,,,0.2512,0.726,6.828,0.6636,2.4946,1.1318,0.6144,4.4418,15.2608,14.2344,0.9372,18.485,,1.2044,0.5104,6.198,0.123,0.036,5.5272,1.14,1.3862,0.401,0.7684,5.3026,5.9556,0.0,12.2788,10.7534,1.4056,1.993,19.4838,2.4696,0.018,,,10.655,19.7846,0.44,0.2512,0.052,0.0654,19.6878,0.3832,1.0746,1.963,0.2682,2.9,0.9244,0.1464,0.786,0.048,0.308,0.8322,0.6164,49.009,0.2622,372.7398,2.3336,0.8982,65.384,0.01,0.2682,141.5586,9.6536,0.035,49.9878,57.992,44.3886,18.2682,126.0756,36.6306,122.0396,3.5936,12.738,25.588,22.84,57.6224,2.1278,28.0082,28.8494,25.182,22.6966,45.1448,4.4632,31.2554,24.4762,39.5934,19.0952,,26.208,17.2994,31.6952,15.117,8.207,31.9528,,9.4814,52.321,79.5698,42.1098,16.7652,21.3952,102.9042,0.062,107.0856,0.502,28.1572,20.051,18.247,0.3234,21.3304,,1.847,5.6478,0.1466,0.6988,0.7382,17.5748,1.0138,0.1882,19.6154,-6.25,2247.436,3522.026,115.2902,0.7598,,0.2392,15.379,24.1662,0.5678,0.5392,42.6864,14.6952,63.6906,0.552,42.9454,93.369,8.6902,1.037,24.1156,2.3504,1.0594,2.9302,-4.2112,60.2698,4.0152,6.0644,1089.82
2025-04-03 12:00:00,0.7082,18.2204,,,45.5348,22.7594,12.6056,41.8246,6773.114,137.4062,1.2384,8.6312,31.0646,38.2868,25.516,26.3324,0.005,4.4524,39.9176,30.7184,27.8176,12.0168,,14.8192,0.0,0.012,,,0.2522,0.7256,6.9566,0.6836,2.5696,1.1714,0.6318,4.5472,15.5082,14.2068,0.942,19.0402,,1.1364,0.5514,6.5424,0.129,0.0428,5.6798,1.1782,1.4256,0.4326,0.778,5.4174,6.0948,0.0,11.8408,11.1792,1.4654,2.1458,20.3466,2.4822,0.017,,,10.681,20.9968,0.483,0.2518,0.0528,0.066,19.899,0.389,1.0906,1.9952,0.2704,2.9342,0.9498,0.1462,0.791,0.046,0.3086,0.8188,0.6464,49.1684,0.2712,493.6078,2.501,0.418,65.205,0.01,0.2638,142.6978,10.1538,0.0364,51.5846,58.3318,44.998,19.0734,125.5214,36.597,122.4574,-2.9156,12.7954,25.7888,22.9206,57.7098,2.118,28.274,29.0074,25.611,23.1316,46.2618,4.361,31.3324,24.8324,41.0718,19.048,,26.544,17.5324,32.1956,15.41,8.6074,31.8328,,9.205,52.907,80.0258,42.9872,17.0624,21.7298,102.9742,0.062,110.052,0.6864,29.4612,22.774,18.7686,0.3412,22.3618,,1.8206,5.888,0.1466,0.7208,0.733,17.4948,1.0116,0.1884,19.6504,-6.25,2170.976,3708.034,115.4976,0.7824,,0.2464,15.6126,24.0606,0.5636,0.5538,43.081,16.5278,67.7438,0.5758,43.2586,94.1286,9.1416,1.042,24.199,2.339,1.1574,2.9432,-4.2172,60.005,4.4324,16.886,1075.004
2025-04-03 06:00:00,0.7716,-0.0154,,,46.1748,27.887,13.3742,42.0152,6766.596,138.1836,1.716,9.359,31.2618,38.9598,26.0148,26.308,0.0052,4.4574,40.0674,30.9606,27.945,12.2568,,13.0162,0.0,0.017,,,0.2506,0.726,6.8534,0.7094,2.5684,1.266,0.6734,4.5192,16.1764,14.4048,0.8856,19.9538,,1.219,0.6432,6.996,0.1406,0.0554,5.7928,1.261,1.5252,0.4382,0.7674,5.4478,6.1672,0.0,12.1712,11.9006,1.5094,2.1904,20.8254,2.4954,0.017,,,10.649,21.2252,0.405,0.2506,0.053,0.0674,19.7958,0.4014,1.1428,2.0312,0.279,3.1812,0.9776,0.1532,0.8354,0.046,0.3186,0.8608,0.6204,50.3232,0.2512,490.3038,2.5818,0.7816,66.156,0.01,0.2742,144.3982,10.3338,0.0376,52.4502,58.1634,45.418,19.2034,126.0504,37.8298,123.1156,3.6224,12.1218,25.5644,23.603,57.6112,2.126,28.8344,29.529,25.9248,24.0466,47.448,4.3044,31.4142,25.0108,41.3174,19.2248,,26.99,17.0272,32.1894,15.928,9.1318,32.0998,,9.3408,52.7516,80.1402,42.2364,17.7348,22.157,103.0772,0.0622,112.4112,0.8622,29.2808,25.007,16.6494,0.2748,23.5032,,1.9118,5.8088,0.1478,0.7496,0.7226,17.9188,1.0346,0.1682,18.0904,-6.25,2159.61,3598.08,116.0138,0.8456,,0.2556,15.9034,24.3108,0.5736,0.5654,43.3776,17.0888,68.8224,0.5926,43.4814,92.847,8.4374,1.084,24.903,2.4692,1.1418,2.9392,-4.195,60.9184,5.5942,15.1846,1106.42
2025-04-03 00:00:00,0.2046,20.3648,,,45.6524,28.5804,12.9716,42.868,6892.632,138.8662,2.0572,9.1656,31.7754,39.8984,38.722,27.5182,0.005,4.4644,39.835,31.0882,28.2046,12.6738,,12.2926,0.0,0.02,,,0.2554,0.7256,6.878,0.7254,2.6668,1.3214,0.6614,4.8504,16.7924,15.1508,0.902,20.4832,,1.1512,0.6548,7.096,0.1478,0.0522,5.993,1.3264,1.6426,0.4432,0.7876,5.4034,5.6576,0.0,13.3486,11.432,1.5094,2.4514,20.8054,2.6122,0.0182,,,10.7106,22.5752,0.3748,0.255,0.052,0.0712,21.3678,0.4104,1.2096,2.1252,0.2932,2.9198,1.8652,0.2034,0.8662,0.0498,0.3226,0.8992,0.6662,49.1008,0.3148,430.5884,2.6424,1.3128,68.9734,0.01,0.7272,143.33,11.1744,0.0376,52.4106,60.4598,46.1538,19.3266,127.873,40.579,123.5198,7.4578,12.3176,25.9922,24.0818,57.7814,2.1188,29.248,30.1768,25.9236,24.7538,49.558,4.6038,32.126,23.7044,42.8618,19.7714,,27.393,18.5402,32.8476,16.232,9.2454,41.0376,,9.522,54.5558,79.9728,43.548,17.5398,22.423,103.4782,0.0608,107.8246,1.0622,30.1576,27.4602,18.6878,0.3386,25.558,,2.1292,5.9474,0.1514,0.7816,0.7432,18.2056,1.0612,0.2106,21.3464,-6.25,2216.092,3593.576,116.552,0.5264,,0.2712,16.3842,25.3774,0.616,0.584,43.8548,17.7694,70.0668,0.6118,43.7336,93.7178,8.8614,1.1126,25.377,2.7696,1.1964,2.9438,-4.1796,62.9016,-0.2876,8.552,1042.228
2025-04-02 18:00:00,0.0,-0.02,,,47.4464,19.9966,13.0802,44.2914,7002.106,139.1728,2.0616,9.709,32.5184,40.0312,39.4772,27.2756,0.005,4.471,39.835,31.1276,28.3764,13.323,,12.95,0.0,0.02,,,0.2506,0.725,6.9004,0.7224,2.7662,1.347,0.68,4.9056,17.0886,15.6454,1.021,21.363,,1.3922,0.4998,6.56,0.151,0.0618,6.0954,1.3496,1.7146,0.5124,0.795,5.5804,6.849,0.0688,14.343,12.0854,1.5432,2.4156,21.7256,5.0066,0.02,,,10.7086,26.3922,0.402,0.2508,0.052,0.0736,24.2096,0.417,1.3226,2.2666,0.3158,2.9238,1.933,0.2186,0.8962,0.049,0.3264,0.917,0.6812,49.1202,0.3082,499.0266,2.7284,1.303,70.673,0.01,0.7362,144.7702,11.0678,0.044,54.0602,64.2994,46.5196,21.0424,129.3684,42.7534,124.1976,5.885,13.7206,26.1488,24.5324,57.8014,2.1084,29.535,31.2274,26.1458,25.0042,55.1176,5.0068,43.8034,26.5888,47.7912,19.9614,,27.891,18.3978,33.51,16.3838,8.628,41.2874,,9.4398,54.85,80.631,43.9668,17.8414,22.3692,103.6336,0.0618,122.5692,1.2692,29.9634,29.9844,21.2102,0.4286,31.4414,,2.2874,6.2592,0.1526,0.82,0.7466,18.9572,1.1142,0.2084,21.1764,-6.25,2213.164,3656.37,116.884,0.7528,,0.3018,17.2972,25.474,0.62,0.5906,44.026,18.1074,70.6712,0.6338,44.0224,93.5694,8.7888,1.1576,26.1234,3.0048,1.1868,2.9196,5.2482,64.3136,3.89,11.6558,1057.624
2025-04-02 12:00:00,0.0,0.6832,,,47.5538,23.2822,13.2404,44.6958,6924.968,139.4476,2.1684,10.0922,32.9292,40.8468,39.5184,27.587,0.005,5.8562,39.835,31.3966,28.5366,13.4176,,13.1918,0.0,0.02,,,0.2512,0.7252,6.922,0.754,2.8694,1.423,0.7124,4.7528,18.0614,15.7434,0.976,21.7418,,1.4086,0.5608,6.4978,0.1578,0.0686,6.2294,1.3788,1.8042,0.5196,0.801,5.6502,8.5244,1.8482,15.988,11.9254,1.552,2.1794,26.5396,3.1616,0.029,,,10.7768,31.6482,0.4124,0.2516,0.052,0.076,25.5834,0.4372,1.3112,2.3454,0.3192,2.9,1.9368,0.2272,0.9656,0.0498,0.3304,0.9334,0.6832,49.0078,0.3636,474.761,2.813,1.3024,71.423,0.01,0.7458,144.4502,10.2978,0.045,62.8688,66.1042,46.9978,21.1938,131.4816,46.3756,124.4898,4.7294,13.1988,26.2698,25.414,57.9264,2.1248,30.4484,31.1088,26.203,25.3128,62.949,5.6916,35.2672,30.4174,52.759,20.5174,,28.369,19.5864,34.1974,16.6538,8.5554,41.5574,,9.4102,54.0328,80.8902,44.03,18.3412,22.892,103.7056,0.062,135.408,1.5024,30.6886,32.523,23.0872,0.5044,40.7556,,2.4552,6.3828,0.1566,0.8576,0.7428,18.6502,1.0902,0.2202,22.103,-6.25,2486.82,3706.57,117.3542,1.1848,,0.32,17.8316,25.7716,0.6318,0.5934,44.0966,18.818,71.9276,0.6532,44.2626,93.728,8.8664,1.1482,25.968,3.4374,1.2186,3.3028,18.4916,65.849,12.4944,11.966,1037.66
2025-04-02 06:00:00,0.0,-0.7338,,,47.5392,30.5376,13.8956,44.4848,7140.498,139.9818,2.1888,10.6604,32.0754,40.8938,39.1674,27.5578,0.0052,5.9048,39.835,31.1262,28.6638,12.9414,,12.9044,0.0,0.02,,,0.254,0.725,6.8142,0.784,2.8642,1.5624,0.7676,5.0486,19.7222,16.7326,0.9352,21.877,,1.4064,0.6884,6.609,0.1694,0.0782,6.3016,1.4244,1.9016,0.5312,0.8158,5.5558,7.8078,1.57,15.406,12.0022,1.595,1.2548,23.4838,3.3424,0.018,,,10.7558,41.8202,0.4,0.2536,0.052,0.0778,24.6908,0.4406,1.2846,2.1808,0.3024,2.9088,1.905,0.2306,0.9672,0.05,0.3306,0.9654,0.698,49.0484,0.3286,366.148,2.7104,1.2652,74.719,0.01,0.3668,144.604,6.5262,0.035,57.3004,64.9768,47.2548,21.4248,130.1486,62.8222,124.594,5.0272,12.717,26.5816,25.4328,57.8832,2.1224,30.5942,30.86,26.4678,25.7876,70.8962,4.3912,36.2366,28.8086,61.1694,18.9752,,28.227,18.852,34.1612,17.1308,8.6852,34.1746,,9.4526,55.6046,80.5404,44.425,19.1928,23.3436,103.7348,0.062,123.3362,1.8298,30.7882,35.8152,20.551,0.4066,51.3544,,2.6268,6.358,0.1458,0.847,0.7426,18.4802,1.0778,0.2102,21.318,-6.25,2792.018,3719.418,117.889,1.3138,,0.2744,16.479,25.7678,0.6318,0.6032,44.339,18.5018,71.3704,0.6748,44.5368,92.4222,8.2382,1.139,25.815,5.26,1.2314,2.9586,17.3038,67.3358,15.2754,3.609,1030.444
2025-04-02 00:00:00,0.0,-3.137,,,47.1486,22.2398,13.5128,47.7528,7034.782,140.3736,2.36,11.5254,30.9774,40.6036,39.1358,27.3598,0.005,5.2876,39.5042,31.0934,28.8242,12.898,,12.0056,0.0,0.02,,,0.2642,0.7244,6.9778,0.8002,2.9354,1.619,0.7142,5.138,20.3614,15.4974,0.9336,19.678,,1.3468,0.5418,6.73,0.183,0.093,6.5338,1.4694,2.0082,0.5166,0.8618,5.6562,7.4894,1.9322,14.508,11.2614,1.5872,2.1802,18.0398,2.2878,0.018,,,10.7414,26.4,0.363,0.2638,0.0506,0.0802,19.5178,0.4126,1.302,1.9798,0.3008,2.888,1.902,0.2806,0.9798,0.049,0.341,0.9894,0.7336,48.9488,0.311,369.1482,2.675,0.8432,69.8816,0.01,0.3768,142.9034,10.3014,0.038,47.079,57.74,48.0788,21.1318,129.1736,35.8404,122.9092,5.378,12.6964,27.5262,25.5706,57.8962,2.1026,29.3488,31.0184,26.421,26.2518,52.918,4.3932,30.1114,28.0684,47.8056,18.7286,,28.3888,18.4608,34.6368,17.6228,8.8256,34.3674,,9.8714,56.0716,80.9112,45.3888,18.3698,23.5732,104.1596,0.0692,115.0076,1.703,31.3334,34.628,17.6118,0.3048,29.1012,,2.668,6.4402,0.1442,0.8592,3.0364,20.0492,1.1868,0.2162,21.7896,-6.25,2495.86,3168.612,118.4348,1.1866,,0.2694,16.3304,26.3828,0.6572,0.6176,44.7006,16.7786,68.2298,0.6984,44.8324,93.6108,8.809,1.1458,25.9294,2.2644,1.2596,2.9372,18.8404,67.7084,12.5366,-1.8794,1054.468
2025-04-01 18:00:00,0.0,-1.19,,,48.6602,26.9112,13.7448,45.517,6936.026,140.7464,2.235,12.1244,30.5824,39.6962,39.458,28.1134,0.0052,4.5094,39.4928,31.1534,28.9624,13.1222,,11.9656,0.0,0.02,,,0.2658,0.724,6.8246,0.8054,3.0362,1.6322,0.7186,5.1462,20.5276,14.8492,1.0118,19.8588,,1.5988,0.626,6.6418,0.183,0.1034,6.5954,1.4734,2.0926,0.5626,0.8946,5.7332,6.3568,0.0,13.1534,11.737,1.5966,1.9902,18.6658,2.3126,0.018,,,10.6654,18.8246,0.3616,0.266,0.05,0.0824,19.3098,0.4086,1.3074,1.9108,0.3086,2.9018,1.9312,0.2824,1.0194,0.051,0.3474,1.0128,0.7428,49.0182,0.2702,314.3912,2.5004,1.3062,67.4178,0.01,0.376,144.0424,9.643,0.035,48.4196,57.4428,48.285,22.0572,126.886,33.5366,123.0444,3.336,13.612,28.1902,25.997,57.674,2.1172,29.1676,31.0738,26.4802,26.2916,43.235,4.3966,30.2698,25.4578,38.3616,17.6194,,28.4044,17.5012,35.3064,17.621,8.7232,34.3548,,9.8734,56.1142,81.197,45.697,18.4388,23.6518,104.1738,0.06,126.2014,1.761,31.8266,35.1896,17.5832,0.3026,19.6116,,2.6108,6.1654,0.1364,0.8602,0.7454,20.2566,1.2064,0.226,22.5338,-6.25,2601.83,3335.742,118.8576,0.834,,0.2582,15.9794,26.007,0.6416,0.617,44.6814,17.1826,69.0002,0.719,45.0838,94.2204,9.2426,1.146,25.9348,2.0266,1.2852,2.9366,-4.213,67.188,5.3844,-3.7476,1031.832
2025-04-01 12:00:00,0.661,37.3922,,,48.4462,24.1434,13.8164,45.5568,6793.06,140.598,2.4816,12.3498,30.7564,38.5902,40.182,27.8978,0.0052,4.534,39.5804,30.9588,29.051,13.2722,,12.1104,0.0,0.02,,,0.267,0.724,6.8746,0.8476,3.1034,1.648,0.7458,5.3424,20.727,14.5894,0.9954,21.0006,,1.559,0.5764,7.0928,0.187,0.107,6.7784,1.5224,2.1884,0.5926,0.8646,5.3326,6.3666,0.0,11.3332,12.7326,1.6178,2.0978,19.9124,2.2586,0.016,,,10.6588,19.5448,0.3672,0.2664,0.051,0.0836,19.7582,0.397,1.352,1.9408,0.314,2.9018,1.9966,0.2894,1.0304,0.051,0.349,1.0034,0.7244,49.0178,0.273,200.5666,2.246,0.4198,66.8846,0.01,0.3736,146.3316,10.026,0.035,50.8244,58.0994,48.8952,22.6542,124.4988,33.238,123.9236,-4.2262,13.42,27.5848,26.1156,57.8446,2.0414,28.6424,31.52,26.6112,26.7906,44.1702,4.078,29.9244,25.4806,39.2938,17.6162,,28.7518,17.5718,35.7552,17.7776,9.2418,34.3058,,9.8122,57.121,79.688,45.144,18.8582,24.2494,104.236,0.0602,128.6012,1.9746,31.8928,37.2234,19.6074,0.3694,20.4532,,2.0518,5.6552,0.1362,0.8872,0.741,20.3864,1.227,0.2296,22.8318,-6.25,2259.636,2818.07,119.3092,0.8118,,0.2658,16.2196,26.0728,0.644,0.622,44.8018,18.2332,70.8964,0.7216,45.112,94.2058,9.2264,1.1512,26.0136,2.0006,1.289,2.9556,-4.2162,62.1976,4.9762,-2.7768,1056.728
